	logFC	logCPM	LR	PValue	FDR
FKTN_NM_001198963	-0.03888001	1.758286074	0.005836933	0.939101009	0.99999735
ZFYVE1_NM_021260	-0.026316777	4.174544661	0.005824259	0.939167035	0.99999735
EML2_NM_001193268	0.034440091	2.812653307	0.005812628	0.939227688	0.99999735
AFF2_NM_001169122	0.05015144	2.077736207	0.005808422	0.939249639	0.99999735
SOS2_NM_006939	0.028111535	3.498982432	0.005803502	0.939275321	0.99999735
SMYD3_NM_022743	-0.035410237	4.527046617	0.005769045	0.939455511	0.99999735
CELF1_NM_006560	-0.026652732	4.176222694	0.005767135	0.939465519	0.99999735
TARSL2_NM_152334	-0.034847994	2.422139028	0.005745765	0.93957756	0.99999735
EXOG_NM_001145464	0.03487558	2.236781491	0.0057433	0.939590496	0.99999735
CCNB2_NM_004701	0.03781461	3.851448933	0.00573355	0.9396417	0.99999735
EML2_NM_001193269	0.034187282	2.812584614	0.005727242	0.939674846	0.99999735
ACSL3_NM_203372	-0.023651638	5.16446195	0.005719548	0.939715303	0.99999735
PHC3_NM_024947	-0.026037166	3.969113402	0.005714452	0.939742112	0.99999735
ZNF503-AS2_NR_024421	0.042006303	1.768728968	0.005707677	0.939777777	0.99999735
GRIA3_NM_001256743	-0.040696648	1.487617317	0.005703576	0.939799374	0.99999735
INTS9_NR_026826	0.033037882	2.593705026	0.00570113	0.939812262	0.99999735
SCAMP3_NM_005698	-0.022866883	5.226512663	0.005696202	0.939838232	0.99999735
ZBTB44_NM_014155	0.027567468	3.656889808	0.005688531	0.939878677	0.99999735
SPAG16_NM_001025436	-0.035232713	2.25725879	0.005682442	0.9399108	0.99999735
CDK10_NM_001098533	-0.026755478	3.96986964	0.005680581	0.939920624	0.99999735
PDK3_NM_005391	0.056932898	-0.313706317	0.005678768	0.939930193	0.99999735
COPG1_NM_016128	0.023376497	7.296759828	0.005678268	0.939932831	0.99999735
CYBASC3_NM_001161454	0.024237081	4.982236942	0.005675744	0.939946158	0.99999735
YY1AP1_NM_001198899	0.0234948	7.124653053	0.00566823	0.939985848	0.99999735
HDDC3_NM_198527	-0.03506885	2.2168988	0.005659378	0.940032642	0.99999735
DAXX_NM_001141970_4	-0.023428127	4.673402959	0.005653017	0.940066288	0.99999735
SCAMP3_NM_052837	-0.022885686	5.103194149	0.005646356	0.940101544	0.99999735
RABL2B_NM_001130919	0.025585125	3.845656576	0.005646111	0.940102838	0.99999735
C19orf29_NM_001080543	0.026981409	3.414710087	0.005643564	0.940116323	0.99999735
WDR78_NM_024763	-0.051164395	0.418744513	0.005637091	0.940150611	0.99999735
SUSD1_NM_022486	-0.029627905	3.11428655	0.005629971	0.94018835	0.99999735
ADA_NM_000022	0.039444099	4.599889998	0.005619261	0.940245162	0.99999735
PTCH1_NM_001083604	-0.046327132	0.887278195	0.005612257	0.940282345	0.99999735
PTCH1_NM_001083605	-0.046327181	0.886907493	0.005610197	0.940293281	0.99999735
TMEM184C_NM_018241	0.026309967	3.647421314	0.005608935	0.940299986	0.99999735
TXLNA_NM_175852	0.021428064	5.536615049	0.005605579	0.940317818	0.99999735
COG8_NM_032382	0.026626435	3.769542752	0.005590644	0.940397226	0.99999735
LRRK1_NM_024652	0.028465711	3.744915542	0.005568346	0.940515987	0.99999735
PPP1R3B_NM_024607	-0.032928159	3.363793617	0.00556293	0.94054487	0.99999735
SMC6_NM_024624	-0.029818449	3.77566469	0.005556243	0.940580546	0.99999735
TRAF6_NM_004620	0.032641386	2.434354057	0.005553159	0.940597007	0.99999735
YAP1_NM_001195045	-0.022283531	6.23642798	0.00555221	0.940602073	0.99999735
KIAA1328_NM_020776	-0.048763033	0.530938642	0.005542367	0.940654651	0.99999735
URB1_NM_014825	-0.024831185	4.07242549	0.005542367	0.940654651	0.99999735
SEPT6_NM_015129	-0.029390856	3.670913322	0.005535431	0.940691728	0.99999735
CTPS2_NM_175859	-0.030796983	2.719378306	0.005533111	0.940704136	0.99999735
OVCA2_NM_080822	-0.02393915	4.342801917	0.005531372	0.940713437	0.99999735
PKM2_NM_001206798	-0.029904527	10.14707236	0.005529091	0.940725639	0.99999735
LRPPRC_NM_133259	-0.023335966	5.929412252	0.005524851	0.940748328	0.99999735
RNPC3_NM_017619	0.042651973	1.219028175	0.005494926	0.940908722	0.99999735
RABL2B_NM_007081	0.025245034	3.844904695	0.005490347	0.9409333	0.99999735
UBR2_NM_001184801	0.03771712	1.797873015	0.005484549	0.940964442	0.99999735
PPP1R3B_NM_001201329	-0.032840382	3.347616698	0.00548392	0.940967822	0.99999735
RAB6B_NM_016577	-0.047722572	0.938170342	0.005473697	0.941022771	0.99999735
CD164_NM_001142403	-0.022732678	6.827794743	0.005467823	0.941054365	0.99999735
ST7-AS2_NR_002331	0.04334155	1.09548648	0.005467748	0.941054767	0.99999735
HOOK2_NM_001100176	-0.03242308	2.569341787	0.005463253	0.941078958	0.99999735
TNRC6B_NM_001162501	-0.029612696	2.9174962	0.005460848	0.941091904	0.99999735
RNF144A_NM_014746	-0.053100073	0.942176363	0.005449244	0.941154414	0.99999735
DAXX_NM_001254717_3	-0.023332262	4.570945654	0.00544661	0.941168608	0.99999735
ANKRD6_NM_001242813	0.046222257	1.531645055	0.00544637	0.941169907	0.99999735
NCK2_NM_001004722	-0.026540813	3.38682098	0.005438964	0.941209846	0.99999735
METTL21A_NM_001127395	-0.041558581	1.303123886	0.005438621	0.941211693	0.99999735
LINC00339_NR_023918	0.040191748	1.558264314	0.005425749	0.94128118	0.99999735
BCL2L12_NM_138639	0.031647418	3.085571742	0.005424444	0.941288227	0.99999735
PIDD_NM_145887	-0.035460205	2.445558128	0.00542383	0.941291545	0.99999735
HOXD10_NM_002148	-0.080406035	0.66660162	0.005423752	0.941291968	0.99999735
MAEA_NM_001017405	0.022627285	4.885743486	0.00542339	0.941293921	0.99999735
RBM27_NM_018989	-0.025505483	3.82784929	0.005415157	0.941338419	0.99999735
TMEM218_NM_001080546	-0.032462498	2.556979356	0.005408484	0.941374506	0.99999735
GPKOW_NM_015698	-0.025706611	3.671498856	0.005401719	0.941411116	0.99999735
QSER1_NM_001076786	-0.027512499	3.893065935	0.005395416	0.941445248	0.99999735
CDK10_NM_001160367	-0.026037053	3.976786963	0.005380034	0.941528628	0.99999735
ANKIB1_NM_019004	-0.02264076	4.892454576	0.005372268	0.941570766	0.99999735
GSTM2_NM_000848	0.029507329	7.420934167	0.005367297	0.941597756	0.99999735
AFAP1-AS1_NR_026892	-0.038696945	1.608458204	0.005359611	0.941639517	0.99999735
SNORD57_NR_002738	-0.043575858	1.16553481	0.005353607	0.941672152	0.99999735
EXOC1_NM_178237	-0.023447403	4.341844391	0.005340349	0.941744292	0.99999735
RPRD2_NM_015203	-0.025987937	3.641546493	0.005337572	0.941759418	0.99999735
TUBE1_NM_016262	-0.030173926	2.859249729	0.005334137	0.941778124	0.99999735
BACH1_NR_027655	0.033243823	2.463969143	0.005332801	0.941785404	0.99999735
ZNF611_NM_001161499	0.039004415	1.555425774	0.00532624	0.941821163	0.99999735
RABL2B_NM_001003789	0.024783031	3.846500521	0.005312204	0.941897734	0.99999735
ARFIP2_NM_001242855	0.022461493	4.850657752	0.005310121	0.941909107	0.99999735
KDM1B_NM_153042	0.026640139	3.274060861	0.005308827	0.941916174	0.99999735
AFF2_NM_002025	0.047982086	2.098054104	0.005301843	0.941954325	0.99999735
TMEM187_NM_003492	-0.042918063	1.170550227	0.005299832	0.941965316	0.99999735
LSG1_NM_018385	0.024141181	4.065529608	0.005299024	0.941969729	0.99999735
TTLL11_NM_194252	0.043714841	0.894734286	0.005296684	0.941982522	0.99999735
BCL2L12_NM_001040668	0.031218519	3.085008981	0.005286597	0.942037695	0.99999735
CELF1_NM_001025596	-0.02559375	4.163303547	0.005284342	0.942050036	0.99999735
FAM117A_NM_030802	0.046154946	0.906580581	0.005281837	0.942063751	0.99999735
TMEM98_NM_001033504	-0.02353305	5.853972093	0.005280577	0.942070651	0.99999735
NUPR1_NM_001042483	0.025703263	6.916504767	0.005277875	0.942085447	0.99999735
CSNK2A1P_NR_002207	0.026181712	3.455123822	0.005271068	0.942122738	0.99999735
CTH_NM_001190463	0.041774218	1.647775637	0.005268032	0.942139378	0.99999735
ETS1_NM_001162422	0.021943	5.276852271	0.00525332	0.94222009	0.99999735
DNAJB5_NM_001135004	0.028754507	3.238431827	0.005251123	0.942232152	0.99999735
NAIF1_NM_197956	-0.038332161	1.544960267	0.00524718	0.942253802	0.99999735
CDK10_NM_052988	-0.025685239	3.988076952	0.005243455	0.942274271	0.99999735
HLTF_NM_003071	0.026881536	3.463628292	0.00524296	0.942276989	0.99999735
C12orf26_NM_032230	0.04014836	1.35955176	0.005234542	0.942323268	0.99999735
OSTM1_NM_014028	0.024279223	4.027826497	0.005207688	0.942471144	0.99999735
NUPR1_NM_012385	0.025518379	6.912950512	0.005201102	0.94250747	0.99999735
PTMA_NM_001099285	-0.023996035	7.541606358	0.005197739	0.942526028	0.99999735
WRAP73_NM_017818	-0.030728192	2.661843523	0.005192318	0.942555957	0.99999735
ADCK4_NM_001142555	0.028986105	3.055456779	0.005187414	0.942583042	0.99999735
KANSL1_NM_001193465	-0.027374138	3.16184317	0.005180253	0.942622622	0.99999735
CELF1_NM_198700	-0.025242641	4.176803883	0.00518019	0.942622965	0.99999735
MAX_NM_145114	-0.028146889	2.959649589	0.005177649	0.942637015	0.99999735
ARAF_NM_001256197	-0.026361028	3.250113181	0.005177603	0.942637272	0.99999735
PIDD_NM_145886	-0.034599199	2.453745814	0.005175589	0.94264841	0.99999735
ZDHHC20_NM_153251	0.02280826	5.105458073	0.005171116	0.942673156	0.99999735
RABL2B_NM_001130922	0.02444292	3.845749078	0.00516565	0.942703412	0.99999735
LOC100505933_NR_038943	-0.050254289	0.145081089	0.005148968	0.942795842	0.99999735
FBXL20_NM_032875	0.028998672	2.935500268	0.005145736	0.942813768	0.99999735
AGPS_NM_003659	-0.023877275	4.923304807	0.005145092	0.942817341	0.99999735
MIR4749_NR_039904	0.034386514	2.024828943	0.005115641	0.942980957	0.99999735
LOC100131089_NR_040059	0.054324054	-0.248563671	0.00511175	0.943002606	0.99999735
SEPT6_NM_145799	-0.027747792	3.795511348	0.005108316	0.943021722	0.99999735
PTMA_NM_002823	-0.023785889	7.540829965	0.005107559	0.943025936	0.99999735
NCK2_NM_001004720	-0.025129695	3.707155902	0.005107153	0.943028199	0.99999735
ACER2_NM_001010887	0.072126733	0.350479397	0.005101058	0.943062147	0.99999735
E2F6_NR_003092	0.031363037	2.442277858	0.005095096	0.943095374	0.99999735
C2orf16_NM_032266	-0.05221982	-0.178147846	0.005094968	0.943096086	0.99999735
CENPK_NM_022145	-0.050781789	1.625351164	0.005086869	0.943141258	0.99999735
FTSJ1_NM_177439	0.02350938	4.964444274	0.005080058	0.943179269	0.99999735
ZNF655_NM_001085367	-0.029954498	2.708624905	0.005079869	0.943180325	0.99999735
OSBPL11_NM_022776	0.028058535	2.972575132	0.005065716	0.9432594	0.99999735
METTL13_NM_014955	-0.025565509	3.845941748	0.005065327	0.943261571	0.99999735
TPR_NM_003292	-0.023235829	5.555393676	0.005060666	0.94328764	0.99999735
YY1AP1_NM_001198900	0.022656032	7.422310619	0.005060002	0.943291357	0.99999735
RPL23AP82_NR_026982	0.025061782	3.9090718	0.005054182	0.943323921	0.99999735
EIF2D_NM_006893	-0.021174845	5.52653859	0.005050307	0.943345615	0.99999735
MTG1_NM_138384	-0.025022051	3.787062611	0.005049846	0.943348195	0.99999735
C7orf49_NM_001243753	-0.026035303	3.437952931	0.005049273	0.943351405	0.99999735
SGIP1_NM_032291	-0.038443412	2.076561742	0.005044907	0.943375863	0.99999735
KIAA1797_NM_017794	-0.0233922	5.054855441	0.005039546	0.943405903	0.99999735
THOC2_NM_001081550	-0.02590089	3.995096999	0.005038775	0.943410226	0.99999735
DDX41_NM_016222	-0.022202747	4.920804368	0.005038098	0.943414025	0.99999735
YY1AP1_NM_001198903	0.022589489	7.426905538	0.005024763	0.943488833	0.99999735
PPOX_NM_000309	-0.035206175	1.930713229	0.00501708	0.943531981	0.99999735
AFF2_NM_001169123	0.046658164	2.097326673	0.005017004	0.943532409	0.99999735
YY1AP1_NM_001198904	0.022558283	7.424182722	0.005014411	0.943546976	0.99999735
YY1AP1_NM_001198902	0.022526185	7.421685016	0.005003079	0.943610696	0.99999735
S100A10_NM_002966	0.024460954	7.859212787	0.005002672	0.943612985	0.99999735
KPNA1_NR_026698	0.020810603	5.377854939	0.004998359	0.943637257	0.99999735
IREB2_NM_004136	-0.022498726	4.361124261	0.004997536	0.94364189	0.99999735
CTDSPL2_NM_016396	-0.026830735	3.501308287	0.004996404	0.943648266	0.99999735
CYB5D2_NM_001254755	0.026196859	3.355111908	0.004991789	0.943674252	0.99999735
LRRC57_NM_153260	-0.030197625	2.615454944	0.004988572	0.943692376	0.99999735
ACSL3_NM_004457	-0.022155849	5.196771455	0.004987113	0.943700596	0.99999735
SIRPG_NM_001039508	0.054299858	0.443263087	0.004986885	0.943701882	0.99999735
CYB5D2_NM_001254756	0.026337295	3.322682398	0.004973577	0.943776923	0.99999735
HOXA10-HOXA9_NR_037940	-0.032754911	2.537375585	0.004973562	0.943777006	0.99999735
ZNF280C_NM_017666	-0.047864998	0.263693254	0.004969388	0.943800565	0.99999735
TOR2A_NM_001252023	-0.047132048	0.314476172	0.004968323	0.94380658	0.99999735
LETMD1_NR_045019	-0.026077304	3.814550368	0.004966704	0.94381572	0.99999735
ANKRD6_NM_001242814	0.044099686	1.495528766	0.004961929	0.94384269	0.99999735
CTXN1_NM_206833	0.049308898	0.682073344	0.00495346	0.943890554	0.99999735
CTPS2_NM_019857	-0.029201672	2.695776387	0.004949379	0.943913633	0.99999735
CNTLN_NM_017738	0.036584147	1.746757233	0.00494092	0.943961508	0.99999735
SFT2D2_NM_199344	-0.032040951	2.385565303	0.004939495	0.943969572	0.99999735
CARD16_NM_001017534	0.040531486	2.358675104	0.004926282	0.944044444	0.99999735
YY1AP1_NM_001198901	0.022337518	7.421030207	0.004919863	0.94408085	0.99999735
ZNF524_NM_153219	0.032964443	2.053675853	0.004918596	0.944088037	0.99999735
LOC652276_NR_015441	0.035044719	1.851864015	0.004911911	0.944125986	0.99999735
ZNF438_NM_001143768	0.038510897	1.395254833	0.004911579	0.944127867	0.99999735
DNAJB5_NM_001135005	0.028008506	3.206888116	0.004909113	0.944141874	0.99999735
PELI3_NM_001098510	0.029507394	2.740247241	0.004905182	0.944164204	0.99999735
APPL1_NM_012096	0.022608162	4.56928827	0.004898787	0.944200559	0.99999735
ZNF397_NM_001135178	-0.0410064	1.179367015	0.004880274	0.94430592	0.99999735
PICK1_NM_012407	0.037488189	1.704618378	0.004873134	0.944346613	0.99999735
C1orf233_NM_001242659	0.028365219	2.835465019	0.004871695	0.944354814	0.99999735
COASY_NM_001042530	-0.022217109	4.608646917	0.004868021	0.944375768	0.99999735
CSNK2A1P_NM_001256686	0.025128227	3.454593772	0.004866379	0.944385132	0.99999735
TDRD3_NM_001146070	0.030121549	2.603732226	0.004859884	0.944422198	0.99999735
ZBTB1_NM_001123329	-0.025932868	3.529996177	0.004853468	0.94445884	0.99999735
KIAA0391_NM_001256679	-0.025251116	3.44804317	0.004850153	0.944477777	0.99999735
ZNF780B_NM_001005851	0.039895398	1.352912193	0.004846912	0.944496302	0.99999735
E2F6_NR_003095	0.03188824	2.307489173	0.004841147	0.94452927	0.99999735
POLR1E_NM_022490	-0.022135252	4.342763469	0.00483512	0.944563752	0.99999735
CLASP2_NM_001207044	0.025517605	3.394932048	0.004833111	0.944575249	0.99999735
KCNC4_NM_004978	-0.044177087	1.434796868	0.004826957	0.944610495	0.99999735
PPP1R2P3_NR_038443	-0.042774945	0.794731085	0.004821873	0.944639626	0.99999735
SNORA26_NR_003016	-0.047829858	0.146543138	0.004817369	0.944665442	0.99999735
PLAG1_NM_002655	0.035184981	2.128190069	0.004816983	0.944667655	0.99999735
RNASEH2A_NM_006397	-0.037693122	3.653761123	0.004816121	0.944672601	0.99999735
RAB7L1_NM_001135664	-0.025355292	4.165604338	0.004815893	0.944673906	0.99999735
LBH_NM_030915	-0.022448601	6.728629311	0.004815116	0.944678365	0.99999735
YY1AP1_NM_139119	0.022300616	7.552543178	0.004813709	0.944686432	0.99999735
SCARNA11_NR_003012	0.045431683	0.601095192	0.004810692	0.944703742	0.99999735
YY1AP1_NM_001198905	0.022271558	7.550047644	0.004806588	0.944727298	0.99999735
RASAL2_NM_170692	0.023859044	3.933525549	0.004804862	0.944737205	0.99999735
DEPDC5_NM_001242897	-0.034355189	1.933553066	0.004802772	0.944749206	0.99999735
RARG_NM_001243730	-0.019690684	5.698291369	0.004802061	0.944753292	0.99999735
APH1A_NM_001243771	0.019609621	5.962091167	0.004800052	0.944764828	0.99999735
SDR39U1_NM_020195	-0.025086527	3.266768691	0.00479996	0.944765355	0.99999735
FTSJ1_NM_012280	0.022883011	4.92197282	0.004785234	0.944850016	0.99999735
RABL2A_NM_007082	-0.028046874	2.758962872	0.004783576	0.944859558	0.99999735
C7orf49_NM_001243752	-0.025207238	3.460731417	0.00477819	0.944890559	0.99999735
E2F6_NM_198256	0.030866121	2.388024004	0.004772915	0.944920939	0.99999735
LOC100506963_NR_038280	-0.035015265	1.828611516	0.004767021	0.9449549	0.99999735
CENPP_NM_001012267	0.040357378	1.405964181	0.004764045	0.94497206	0.99999735
PTDSS1_NM_014754	0.019639576	5.796709096	0.004761692	0.944985631	0.99999735
PHKG2_NM_000294	0.025761172	3.190238428	0.004758813	0.945002237	0.99999735
RAD21_NM_006265	-0.022353917	6.11378469	0.004756455	0.945015839	0.99999735
FBXL18_NM_024963	-0.026267307	3.553399817	0.004751615	0.945043777	0.99999735
SLC30A6_NM_001193515	-0.02415547	3.736640874	0.004751207	0.945046135	0.99999735
SKA1_NM_001039535	-0.050469252	1.901447197	0.004745206	0.945080797	0.99999735
NIPAL2_NM_024759	0.027434849	3.350812313	0.004738531	0.945119377	0.99999735
ZKSCAN1_NM_003439	0.025592292	3.630979484	0.004736435	0.945131494	0.99999735
YY1AP1_NM_139118	0.022085516	7.549444805	0.004729214	0.945173268	0.99999735
COASY_NM_025233	-0.021871732	4.612324665	0.004720306	0.945224849	0.99999735
YY1AP1_NM_001198906	0.022073471	7.552082424	0.004718718	0.945234048	0.99999735
MGAT2_NM_002408	-0.021938883	4.495071606	0.004716398	0.945247492	0.99999735
RFX2_NM_134433	-0.032027291	2.187088675	0.004711082	0.945278309	0.99999735
PPP1R14B_NM_138689	-0.022205648	5.398475487	0.004700148	0.945341748	0.99999735
METTL2A_NM_181725	0.024194241	3.806343302	0.004689734	0.945402238	0.99999735
CLTC_NM_004859	-0.022703615	8.311340079	0.004680506	0.9454559	0.99999735
EML2_NM_012155	0.031028534	2.800068797	0.004678731	0.945466229	0.99999735
CYBASC3_NM_153611	0.022063877	4.944811045	0.004667194	0.945533401	0.99999735
VPS16_NM_022575	-0.022475735	4.468981822	0.004663677	0.945553891	0.99999735
YY1AP1_NM_139121	0.02192118	7.549951899	0.004658294	0.945585278	0.99999735
IFT74_NM_001099224	-0.035964447	1.725552766	0.004642925	0.945674972	0.99999735
CREB3L2_NM_194071	-0.026387239	5.256187768	0.004637611	0.945706023	0.99999735
CCDC41_NM_016122	-0.041019757	1.166564267	0.004634634	0.945723426	0.99999735
CTH_NM_153742	0.039133737	1.626570513	0.004630389	0.945748253	0.99999735
PAQR7_NM_178422	0.02708689	2.929753052	0.004629842	0.945751452	0.99999735
MSH6_NM_000179	0.023062297	4.589139684	0.004625996	0.945773955	0.99999735
LRRC42_NM_001256409	0.021679018	4.600384542	0.00462234	0.945795352	0.99999735
ALKBH4_NM_017621	0.031200201	2.144141491	0.00461943	0.945812388	0.99999735
NT5C3_NM_001166118	-0.024850711	4.417352567	0.004618178	0.945819723	0.99999735
CLN5_NM_006493	0.02421339	3.836607109	0.004608338	0.945877383	0.99999735
CNOT6L_NM_144571	0.02735819	2.93308149	0.004608103	0.945878764	0.99999735
FGFR1OP_NM_194429	-0.033805578	2.396486033	0.004605551	0.945893731	0.99999735
NFYC_NM_001142590	0.023118967	3.866948223	0.004601133	0.945919647	0.99999735
SNAP47_NM_053052	-0.023284644	3.818704607	0.004578255	0.946054062	0.99999735
ABHD16A_NR_033488_6	-0.022247773	4.150558667	0.004576613	0.946063722	0.99999735
AP3B1_NM_003664	-0.019159643	5.556333706	0.00457659	0.946063858	0.99999735
TOR2A_NM_001134430	-0.043785735	0.618205946	0.004562237	0.946148368	0.99999735
DHDDS_NM_024887	-0.021664091	4.294824273	0.004561478	0.94615284	0.99999735
SPAG16_NM_024532	-0.034133801	1.890233647	0.004559501	0.946164493	0.99999735
COASY_NM_001042532	-0.021516242	4.606662864	0.004547726	0.946233951	0.99999735
C7orf49_NM_001243749	-0.024527738	3.47360948	0.004544744	0.946251551	0.99999735
YY1AP1_NM_018253	0.021874141	7.671259193	0.00454229	0.946266045	0.99999735
TRAF6_NM_145803	0.029468797	2.453037292	0.004540952	0.94627395	0.99999735
DHDDS_NM_205861	-0.021608351	4.29470032	0.004538619	0.946287727	0.99999735
DHRS3_NM_004753	0.045919511	4.780358474	0.004538195	0.946290235	0.99999735
SKA1_NM_145060	-0.049431441	1.892905694	0.004537511	0.946294279	0.99999735
ZNF16_NM_006958	0.035973944	1.468574606	0.004515453	0.946424779	0.99999735
TRPV4_NM_147204	0.040981631	0.905886505	0.004515395	0.946425121	0.99999735
IST1_NM_014761	0.019919375	5.231183042	0.004512564	0.946441892	0.99999735
NNAT_NM_181689	-0.040540093	0.891358015	0.004494139	0.946551182	0.99999735
TH1L_NM_198976	-0.020717999	5.126774268	0.004490021	0.946575639	0.99999735
BRIP1_NM_032043	0.049499139	1.318825965	0.004483401	0.946614975	0.99999735
CD164_NM_001142404	-0.020456872	6.720910927	0.004474924	0.946665396	0.99999735
MAP2K3_NM_145109	-0.020328009	6.192025765	0.004466822	0.946713625	0.99999735
MMP17_NM_016155	0.030273502	2.777095848	0.004459446	0.946757574	0.99999735
ZFYVE9_NM_004799	-0.021286654	4.267356063	0.004456089	0.946777587	0.99999735
ZNF611_NM_030972	0.03516286	1.660394824	0.004456054	0.9467778	0.99999735
