	logFC	logCPM	LR	PValue	FDR
MTX2_NR_027850	-0.067675234	4.027944463	0.038991879	0.843464752	0.999905229
WDR55_NM_017706	0.071281962	3.481989889	0.038988626	0.843471198	0.999905229
LOC728377_NR_033942	0.090750691	2.510659836	0.038982608	0.843483123	0.999905229
TLCD1_NM_138463	-0.119766494	0.923845019	0.038981328	0.843485659	0.999905229
C1orf35_NM_024319	0.09939504	1.972954049	0.038981067	0.843486176	0.999905229
IKBKAP_NM_003640	0.062496079	4.548955151	0.038980342	0.843487613	0.999905229
ATG4C_NM_032852	0.091598402	2.135141404	0.038936293	0.843574926	0.999905229
ACIN1_NM_001164817	0.060593816	4.861958535	0.038935283	0.84357693	0.999905229
ANKFY1_NM_020740	-0.086662418	2.508932741	0.038897207	0.843652446	0.999905229
MIR4755_NR_039911	0.097843319	1.927378287	0.038891858	0.843663059	0.999905229
GDE1_NM_016641	-0.056963017	5.602296728	0.03888983	0.843667081	0.999905229
BBS9_NM_198428	-0.073308217	3.533276816	0.038869288	0.843707844	0.999905229
ANAPC11_NM_016476	-0.059353672	5.24470018	0.038812723	0.843820143	0.999905229
RNH1_NM_203387	-0.069263527	7.982779923	0.038812709	0.843820171	0.999905229
ZNF259_NM_003904	0.064707562	4.845346844	0.03879102	0.843863253	0.999905229
EML4_NM_019063	0.065274956	4.233196221	0.03878717	0.843870902	0.999905229
PPP2R5B_NM_006244	0.072893768	3.531101171	0.038784977	0.84387526	0.999905229
ANG_NM_001097577	0.102463732	1.808645199	0.038748376	0.843947997	0.999905229
NF2_NM_016418	0.060791545	5.267283992	0.038744916	0.843954875	0.999905229
MB21D2_NM_178496	-0.102496554	2.202479617	0.038740268	0.843964114	0.999905229
ZNF101_NM_033204	0.133058919	0.345513769	0.038704749	0.844034743	0.999905229
NF2_NM_181832	0.060745226	5.267364349	0.038679727	0.844084518	0.999905229
CSRP2BP_NM_020536	0.076007553	3.070820119	0.038592776	0.844257619	0.999905229
RPL14_NM_003973	-0.066076092	7.746661351	0.038588055	0.844267023	0.999905229
ZNF148_NM_021964	-0.06752866	4.005977487	0.038570577	0.844301844	0.999905229
PRSS23_NM_007173	0.098277944	8.026933007	0.038568817	0.844305351	0.999905229
C9orf116_NM_144654	-0.137050258	0.094272108	0.038555068	0.844332751	0.999905229
TAOK1_NM_020791	-0.061168144	5.103259848	0.038542547	0.844357705	0.999905229
PRR5_NM_001017529	-0.074846729	3.451840594	0.038538357	0.844366057	0.999905229
TSC22D1-AS1_NR_038381	0.123032301	0.877897954	0.038528665	0.844385379	0.999905229
DHX35_NM_001190809	0.092066958	2.098289249	0.038520949	0.844400763	0.999905229
HPRT1_NM_000194	0.073266022	3.687325131	0.03851043	0.844421739	0.999905229
OXR1_NM_018002	0.072406274	3.639894724	0.038509595	0.844423404	0.999905229
RPL14_NM_001034996	-0.0660311	7.752963275	0.038502139	0.844438272	0.999905229
EGFR_NM_201283	0.095417154	2.194667171	0.03848534	0.844471781	0.999905229
PPP2R1A_NR_033500	-0.062218363	7.291383637	0.038469519	0.844503343	0.999905229
PIGN_NM_176787	0.067000833	3.961824843	0.038466321	0.844509724	0.999905229
PRPF40A_NM_017892	-0.059777038	5.488940871	0.03839119	0.844659713	0.999905229
FOXJ3_NM_014947	0.064457811	4.064185815	0.038386441	0.844669198	0.999905229
DYSF_NM_001130983	0.161646785	0.639494559	0.038380227	0.844681611	0.999905229
LSM10_NM_032881	-0.070922629	3.616598353	0.038337059	0.844767871	0.999905229
TARBP2_NM_004178	-0.06996253	3.71690636	0.038327745	0.84478649	0.999905229
DENND4A_NM_005848	-0.07215676	3.315891528	0.038323768	0.844794441	0.999905229
ATXN7L1_NM_138495	-0.126708712	0.992983388	0.038319058	0.844803857	0.999905229
GOLGA1_NM_002077	-0.066958767	3.882753735	0.038312755	0.84481646	0.999905229
MAMLD1_NM_001177466	0.068341918	4.392023681	0.038309386	0.844823196	0.999905229
RPS18_NM_022551	-0.071302712	8.74299995	0.038305966	0.844830034	0.999905229
RAB27A_NM_183234	-0.079471919	3.040626687	0.038287233	0.844867499	0.999905229
CIAO1_NM_004804	-0.059568754	4.890620886	0.038286319	0.844869327	0.999905229
ATP8B3_NM_138813	-0.156935487	-0.23553999	0.0382806	0.844880766	0.999905229
SRGAP2P2_NR_034178	0.09071173	2.279337365	0.038277268	0.844887431	0.999905229
SMUG1_NM_001243791	-0.087590295	2.46196489	0.038265179	0.844911616	0.999905229
EIF4E_NM_001130678	-0.074740342	3.715431756	0.038264432	0.844913111	0.999905229
OXR1_NM_001198532	0.071607447	3.663201598	0.038260285	0.844921409	0.999905229
IFRD1_NM_001007245	-0.067812869	4.239396205	0.038251138	0.844939714	0.999905229
GAPDH_NM_002046	-0.078697724	10.7715	0.038247653	0.844946687	0.999905229
CAPRIN1_NM_005898	-0.061079563	7.47177936	0.038227067	0.844987891	0.999905229
HEXA_NM_000520	0.067648044	6.343140272	0.038213579	0.845014893	0.999905229
C9orf116_NM_001048265	-0.134716182	0.144716588	0.038209907	0.845022246	0.999905229
ZC3H13_NM_015070	0.065752707	4.524196034	0.038177713	0.845086721	0.999905229
C6orf211_NM_024573	-0.07325115	3.349795571	0.038175673	0.845090807	0.999905229
FBXL15_NM_024326	-0.097376512	1.9282515	0.038171437	0.845099295	0.999905229
TMEM39A_NM_018266	-0.065526489	4.115914073	0.038147495	0.845147266	0.999905229
PSMD5_NM_005047	0.059913015	4.675767323	0.03813849	0.845165313	0.999905229
PEX16_NM_004813	-0.071941701	3.218038128	0.038136931	0.845168437	0.999905229
MIR148B_NR_029894	-0.101563654	1.659594541	0.038121123	0.845200124	0.999905229
LOC100506686_NR_040054	-0.11448838	1.252825997	0.038102699	0.845237062	0.999905229
PTPLB_NM_198402	0.07773764	2.915983798	0.038091988	0.845258542	0.999905229
TTC33_NM_012382	-0.091290453	2.155646712	0.038055467	0.845331804	0.999905229
TTTY15_NR_001545	-0.1025403	1.688075606	0.038047068	0.845348657	0.999905229
PPP2R1A_NM_014225	-0.062205374	7.366657928	0.038001404	0.845440319	0.999905229
KLF3_NM_016531	0.064823869	4.31349455	0.037977626	0.845488075	0.999905229
SMARCAD1_NM_001128430	-0.069781079	3.784042391	0.037958361	0.845526774	0.999905229
PANK2_NM_024960	0.069474379	3.648217055	0.037937598	0.845568497	0.999905229
ABLIM1_NM_001003407	-0.109813097	1.796527469	0.037924742	0.845594335	0.999905229
MAGEF1_NM_022149	0.071393218	3.21792741	0.03791272	0.845618502	0.999905229
PRDM15_NM_001040424	-0.11842258	1.055517262	0.037898803	0.845646485	0.999905229
TRAPPC2L_NM_016209	-0.061315103	4.665686926	0.037881408	0.845681467	0.999905229
EPN2_NM_014964	0.066618835	3.900302455	0.037865936	0.845712588	0.999905229
MYD88_NM_001172566	-0.069007352	3.842982818	0.037832645	0.845779575	0.999905229
CTNNA1_NM_001903	-0.061905042	7.683570738	0.037825772	0.845793408	0.999905229
IFRD1_NM_001197079	-0.068472316	4.170676421	0.037807069	0.84583106	0.999905229
MLLT10_NM_001195630	-0.12587189	0.607576113	0.037780524	0.845884514	0.999905229
METTL21A_NM_001127395	0.109517936	1.303123886	0.037775687	0.845894254	0.999905229
HNRNPC_NM_001077443	-0.060674385	7.35061736	0.037752574	0.845940817	0.999905229
ARPC5L_NM_030978	0.071411551	3.83256732	0.03773332	0.845979615	0.999905229
MT1L_NR_001447	-0.123509837	4.06684118	0.03773318	0.845979897	0.999905229
DLST_NR_045209	0.057784127	6.313461513	0.037704196	0.846038323	0.999905229
GATAD2B_NM_020699	0.073025883	3.202333261	0.0376913	0.846064324	0.999905229
ZNF37A_NM_001007094	0.088947618	2.426004482	0.037660016	0.846127425	0.999905229
HNRNPC_NM_001077442	-0.06064776	7.364784927	0.037651917	0.846143765	0.999905229
CAND1_NM_018448	-0.055889736	5.975731742	0.037639399	0.846169023	0.999905229
IGSF10_NM_178822	-0.151751609	2.299840081	0.037614347	0.846219586	0.999905229
TMEM80_NM_174940	-0.092938922	2.053367697	0.037587432	0.846273928	0.999905229
RAPGEF6_NM_001164389	0.106492401	1.669264965	0.037555382	0.846338666	0.999905229
ATG4A_NM_178270	-0.08587063	2.449889705	0.03754396	0.846361743	0.999905229
RNH1_NM_203384	-0.067709618	7.90902931	0.037530458	0.846389029	0.999905229
CDK20_NM_001039803	0.11100784	1.221743572	0.03752064	0.846408871	0.999905229
FBXO21_NM_033624	-0.064727224	3.923271383	0.037499795	0.846451012	0.999905229
CCT4_NM_006430	-0.058790435	6.907540947	0.037498644	0.846453339	0.999905229
PDP1_NM_001161781	0.07020223	3.347271849	0.03748381	0.846483335	0.999905229
SDPR_NM_004657	0.139286035	2.219478379	0.037459975	0.846531545	0.999905229
HS1BP3_NM_022460	0.070571327	4.219752324	0.037441908	0.846568098	0.999905229
PSMB5_NM_002797	-0.05667299	5.924088033	0.037420272	0.846611886	0.999905229
OXR1_NM_001198533	0.070795257	3.68122203	0.037419838	0.846612763	0.999905229
NACA2_NM_199290	-0.142097483	-0.171801147	0.037373152	0.846707291	0.999905229
MNF1_NM_032340	-0.065612309	5.065615247	0.03737023	0.846713209	0.999905229
NAA20_NM_016100	-0.062816119	4.581774107	0.037366442	0.846720883	0.999905229
FOXL2_NM_023067	-0.132954827	1.110580849	0.037362267	0.846729339	0.999905229
EIF4E_NM_001968	-0.073788811	3.717172721	0.037352122	0.846749893	0.999905229
TMEM191B_NM_001242313	-0.137204807	0.078111315	0.037347548	0.84675916	0.999905229
PTPRA_NM_002836	0.057478398	5.885593009	0.037331424	0.846791833	0.999905229
DCLRE1C_NM_022487	0.098429415	1.886965161	0.037309826	0.84683561	0.999905229
EWSR1_NM_001163287	-0.059395263	4.795936318	0.037309777	0.846835709	0.999905229
FAM185A_NM_001145269	-0.131404316	0.223084488	0.037287663	0.846880545	0.999905229
KCMF1_NM_020122	0.058271007	5.07705663	0.03727815	0.846899837	0.999905229
TMEM120B_NM_001080825	0.079627488	2.809732609	0.037231519	0.84699444	0.999905229
STAC_NM_003149	-0.070194427	4.337017494	0.037225431	0.847006795	0.999905229
TSPAN4_NM_001025237	0.058244041	6.768085814	0.03721718	0.847023543	0.999905229
C17orf39_NM_024052	-0.071724608	3.357209005	0.03721278	0.847032474	0.999905229
POLRMT_NM_005035	-0.076778603	3.023872447	0.037181447	0.847096092	0.999905229
C1QTNF9B-AS1_NM_001014442	-0.145797928	-0.117906594	0.037170512	0.847118301	0.999905229
GAPDH_NM_001256799	-0.077481522	10.73243122	0.037158184	0.847143343	0.999905229
FLJ42709_NR_021491	-0.109053711	2.012640932	0.037156334	0.847147101	0.999905229
IFRD1_NM_001550	-0.066868882	4.237750372	0.037141509	0.847177221	0.999905229
PCDHGC3_NM_002588	0.066058761	6.565281641	0.03712947	0.847201687	0.999905229
KRT9_NM_000226	-0.200265018	-0.183910805	0.037061099	0.847340703	0.999905229
MIR593_NR_030324	0.095958306	1.89521735	0.037057201	0.847348634	0.999905229
CDK3_NM_001258	-0.137924981	0.187548657	0.037040134	0.847383358	0.999905229
NOL9_NM_024654	0.073592319	3.116222135	0.037031227	0.847401483	0.999905229
FBXO21_NM_015002	-0.064388488	3.921204446	0.037025912	0.8474123	0.999905229
ATP5S_NM_015684	0.127335495	0.373036024	0.037015066	0.847434375	0.999905229
STRADA_NM_001165970	0.073299189	3.109703639	0.036996147	0.847472892	0.999905229
MKX_NM_173576	-0.081052869	4.573359922	0.036986979	0.84749156	0.999905229
SELRC1_NM_023077	0.078289796	2.799001048	0.036984261	0.847497094	0.999905229
CD63_NM_001040034	0.071845171	9.950672075	0.036965357	0.847535597	0.999905229
PDP1_NM_018444	0.069636177	3.34861071	0.036964714	0.847536906	0.999905229
SERTAD1_NM_013376	-0.080926998	3.49473604	0.036962125	0.84754218	0.999905229
MKX_NM_001242702	-0.081003497	4.573234241	0.036943685	0.84757975	0.999905229
POM121_NM_172020	0.057862621	5.251690901	0.036942976	0.847581193	0.999905229
C6orf170_NM_152730	-0.11445384	0.970286995	0.036935299	0.847596838	0.999905229
SAMD8_NM_001174156	-0.070525051	3.542935089	0.036918988	0.847630081	0.999905229
MIR548AE2_NR_039639	-0.131707183	0.128715397	0.036905107	0.847658377	0.999905229
APPL1_NM_012096	0.062010252	4.56928827	0.036853316	0.847764002	0.999905229
RINT1_NM_021930	-0.067910109	3.641239351	0.036843291	0.847784455	0.999905229
SRSF1_NR_034041	0.056728069	5.655805215	0.036840091	0.847790986	0.999905229
ANKFY1_NM_016376	-0.05956658	5.008118752	0.036836447	0.84779842	0.999905229
UTP14A_NM_006649	0.064706681	3.92114874	0.036827075	0.847817546	0.999905229
ABLIM1_NM_002313	-0.108209267	1.796156592	0.036826759	0.847818192	0.999905229
MIR497HG_NR_038310	-0.069604357	3.614855117	0.036819277	0.847833463	0.999905229
PANK2_NM_153638	0.068054454	3.75787757	0.036812107	0.8478481	0.999905229
R3HDM2_NM_014925	0.061820014	4.39510564	0.036811106	0.847850143	0.999905229
SPATA7_NM_018418	0.089192059	2.392698762	0.036806487	0.847859572	0.999905229
BBS9_NM_001033604	-0.071129781	3.507264398	0.036801621	0.847869506	0.999905229
CTU1_NM_145232	-0.116625546	0.869341275	0.0367911	0.847890989	0.999905229
SLC29A4_NM_153247	0.138524714	0.25610455	0.036770569	0.847932919	0.999905229
SLC29A4_NM_001040661	0.138524838	0.256104545	0.036762105	0.847950209	0.999905229
FAN1_NM_014967	-0.071608902	3.178391592	0.036746737	0.847981606	0.999905229
IL11RA_NM_001142784	0.065658399	4.986579099	0.036730778	0.848014218	0.999905229
PDPK1_NM_031268	0.063931972	4.026961499	0.036688831	0.84809997	0.999905229
RNH1_NM_002939	-0.067345887	7.993285643	0.036685461	0.848106861	0.999905229
SMUG1_NR_045039	-0.084896856	2.498990183	0.036597988	0.848285856	0.999905229
KDM4C_NM_001146696	-0.084850319	2.473716917	0.036579139	0.848324455	0.999905229
PDP1_NM_001161778	0.069308019	3.34062404	0.0365751	0.848332728	0.999905229
MLST8_NM_001199174	0.059144151	5.018135485	0.036570308	0.848342544	0.999905229
SMARCAD1_NR_045644	-0.067946102	3.801219784	0.036553595	0.848376782	0.999905229
NAA20_NM_181527	-0.062100849	4.576996468	0.036528603	0.848427994	0.999905229
SMAD6_NM_001142861	-0.115670454	1.709641237	0.036521306	0.848442951	0.999905229
DKK3_NM_013253	0.079494929	8.137663972	0.036494724	0.848497448	0.999905229
FOXJ3_NM_001198852	0.063178309	4.03514562	0.036463263	0.848561976	0.999905229
GLYCTK_NM_001144951	0.126649217	0.432871203	0.036459697	0.848569291	0.999905229
CREBZF_NR_028025	0.102304733	2.10985594	0.036444154	0.848601183	0.999905229
OAT_NM_000274	-0.056813927	6.333416399	0.036415038	0.848660942	0.999905229
CEND1_NM_016564	0.143131718	0.312190804	0.036400536	0.848690715	0.999905229
DKK3_NM_015881	0.079352991	8.1358402	0.036376509	0.848740058	0.999905229
C15orf40_NM_001160113	-0.099148946	1.735963521	0.036365979	0.848761688	0.999905229
AKAP13_NM_007200	-0.059947575	4.460283553	0.036364092	0.848765565	0.999905229
WDR35_NM_001006657	0.088786558	2.443063379	0.036356364	0.848781442	0.999905229
DLST_NR_033814	0.056715389	6.298141913	0.03635021	0.848794087	0.999905229
WDR35_NM_020779	0.089108006	2.427425548	0.036337757	0.848819676	0.999905229
VEGFA_NM_001204384	0.066677133	4.327430872	0.036309945	0.848876846	0.999905229
VEGFA_NM_001204385	0.066677135	4.327430872	0.036307998	0.848880848	0.999905229
EFHC1_NM_018100	-0.08638297	2.387980898	0.036285451	0.848927213	0.999905229
IFRD1_NM_001197080	-0.067528015	4.141961889	0.036242741	0.849015081	0.999905229
HDGF_NM_004494	0.058930124	7.271931013	0.036211805	0.849078759	0.999905229
SNW1_NM_012245	0.058274829	5.162261878	0.036198957	0.849105212	0.999905229
SLC39A4_NM_130849	-0.101614755	1.675740943	0.036184683	0.849134609	0.999905229
UBL7_NM_201265	0.060120875	4.937996814	0.036183666	0.849136704	0.999905229
ZNF43_NM_001256649	0.132224074	0.3288612	0.036149746	0.849206585	0.999905229
NNT_NM_012343	0.056041934	5.477961253	0.036137367	0.849232096	0.999905229
POLR3H_NM_138338	0.056818742	5.262949552	0.036134625	0.849237747	0.999905229
EIF1B_NM_005875	0.060318331	4.351630793	0.036090354	0.849329024	0.999905229
TMEM223_NM_001080501	-0.087110775	2.227691613	0.036084725	0.849340633	0.999905229
IQSEC2_NM_001111125	0.095158509	2.007584412	0.036084697	0.84934069	0.999905229
LZTS2_NM_032429	-0.05946927	5.02006359	0.036077068	0.849356427	0.999905229
CD151_NM_004357	0.063047688	8.210344557	0.036064683	0.849381978	0.999905229
VEGFA_NM_001025369	0.066051631	4.344083206	0.036047272	0.849417905	0.999905229
SYNJ1_NM_003895	-0.087560735	2.310837694	0.03603949	0.849433965	0.999905229
RNF216_NM_207111	-0.057718728	4.886572857	0.0360281	0.849457474	0.999905229
VEGFA_NM_001171627	0.066051658	4.3440832	0.036019354	0.849475531	0.999905229
CDC42SE2_NM_020240	0.078478799	2.758737048	0.036018902	0.849476462	0.999905229
METTL19_NM_152544	-0.103235849	1.407916935	0.036015173	0.849484161	0.999905229
C1orf123_NM_017887	-0.059203683	4.876423074	0.035997001	0.849521686	0.999905229
MRPL35_NM_145644	-0.073808502	3.060187278	0.035994022	0.849527839	0.999905229
HEXIM1_NM_006460	-0.064038999	3.914032333	0.035987806	0.849540676	0.999905229
SEMA3C_NM_006379	-0.083194699	6.336817205	0.035977025	0.849562946	0.999905229
RPL23AP7_NR_000029	-0.08728602	2.79807657	0.035956333	0.849605697	0.999905229
CRIPAK_NM_175918	0.127795318	0.361882925	0.03593262	0.849654707	0.999905229
SHF_NM_138356	0.124471891	1.044515988	0.035932319	0.849655329	0.999905229
FIZ1_NM_032836	0.098866107	1.626150751	0.035924858	0.849670752	0.999905229
USP9Y_NM_004654	0.071997381	3.499294129	0.035915703	0.84968968	0.999905229
SMAD2_NM_005901	-0.056040143	5.378434899	0.035908748	0.84970406	0.999905229
EIF4E_NM_001130679	-0.072314803	3.719387071	0.035896365	0.84972967	0.999905229
TMED10_NM_006827	0.057958142	7.038246847	0.035885732	0.849751661	0.999905229
ZCCHC2_NM_017742	0.101291091	1.635773842	0.03588106	0.849761327	0.999905229
ZNF557_NM_001044388	-0.100139654	1.55734838	0.035868815	0.84978666	0.999905229
KLHL20_NM_014458	-0.068035116	3.567619178	0.035864446	0.8497957	0.999905229
C17orf80_NM_017941	-0.075363677	2.833779267	0.03586441	0.849795773	0.999905229
EP400NL_NR_003290	0.132372017	0.161862022	0.035861063	0.849802699	0.999905229
SP1_NM_001251825	0.059601947	4.526617749	0.035860644	0.849803566	0.999905229
ST7_NM_018412	0.069103016	3.328136941	0.035858633	0.849807726	0.999905229
ACIN1_NM_001164816	0.058601359	4.813459728	0.035840636	0.849844973	0.999905229
DKK3_NM_001018057	0.078737208	8.131058174	0.035834982	0.849856676	0.999905229
VDAC2_NM_001184823	0.059225847	4.955180912	0.035822353	0.849882822	0.999905229
ZNF557_NM_024341	-0.099940637	1.560886326	0.03580187	0.849925236	0.999905229
NF2_NM_000268	0.058559658	5.231369096	0.035799604	0.84992993	0.999905229
GJD3_NM_152219	0.097819712	1.958275922	0.035774241	0.849982467	0.999905229
MRPL4_NM_146388	-0.060021915	4.788912142	0.03576991	0.849991442	0.999905229
CIRH1A_NM_032830	-0.060637734	4.907777799	0.035742737	0.850047753	0.999905229
FOXJ3_NM_001198850	0.062386807	4.051773475	0.035724626	0.850085299	0.999905229
PIGX_NM_017861	0.074967763	2.931566937	0.035691706	0.850153569	0.999905229
CD63_NM_001780	0.070599471	9.952834652	0.035673519	0.8501913	0.999905229
AKIRIN2-AS1_NR_002767	-0.11541207	0.834679069	0.035660416	0.850218489	0.999905229
UQCRC1_NM_003365	0.058616958	6.504695	0.035629671	0.850282307	0.999905229
ZNF43_NM_001256648	0.131318004	0.331282054	0.03561441	0.850313995	0.999905229
ATP9B_NM_198531	-0.075706091	3.04489806	0.035578496	0.850388597	0.999905229
LOC440944_NR_027007	0.135739796	0.110450845	0.035574378	0.850397153	0.999905229
RNF216_NM_207116	-0.057413399	4.873240582	0.03554725	0.850453531	0.999905229
SLC39A4_NM_017767	-0.100652938	1.675336577	0.03549975	0.850552304	0.999905229
ZNF585A_NM_199126	0.101193134	1.601048891	0.035490734	0.85057106	0.999905229
MBP_NM_001025101	0.167161401	-0.209573634	0.035481859	0.850589523	0.999905229
SYNJ1_NM_203446	-0.085885442	2.33076253	0.035479274	0.850594902	0.999905229
VEGFA_NM_001025368	0.065751157	4.349600173	0.03547845	0.850596617	0.999905229
VEGFA_NM_001171626	0.06575116	4.349600173	0.035475516	0.850602722	0.999905229
DLEU1_NR_002605	-0.10311393	1.614063159	0.035468775	0.85061675	0.999905229
METTL21A_NM_145280	0.106996675	1.281259511	0.035462871	0.850629037	0.999905229
IRF3_NM_001197125	0.068020897	3.713927224	0.035451329	0.85065306	0.999905229
UBL7_NM_032907	0.059526319	4.950423744	0.035429472	0.850698565	0.999905229
SPATA7_NM_001040428	0.089481885	2.311406951	0.035418221	0.850721994	0.999905229
TNFAIP8_NM_001077654	-0.085996096	2.798297703	0.035386674	0.850787709	0.999905229
PHF20_NM_016436	-0.061714839	4.428173135	0.035373296	0.850815587	0.999905229
PCDHGC4_NM_032406	0.09989603	1.785772744	0.035373206	0.850815774	0.999905229
ZNF26_NM_001256280	-0.113579459	0.916029725	0.035343167	0.850878387	0.999905229
ATP5SL_NM_018035	0.062067028	4.165749569	0.035306314	0.850955243	0.999905229
RMND5B_NM_022762	0.067590555	3.462114724	0.035281835	0.851006315	0.999905229
