gene_id	logFC	logCPM	LR	PValue	FDR	gene_symbol	refseq
ARHGEF17_NM_014786	-0.057949432	4.98545794	0.028594602	0.865718468	0.999752564	ARHGEF17	NM_014786
ERP29_NM_001034025	-0.048393688	5.594062146	0.028583662	0.865743914	0.999752564	ERP29	NM_001034025
SLC30A5_NM_024055	-0.074163489	2.45747266	0.028579949	0.865752553	0.999752564	SLC30A5	NM_024055
CIRBP-AS1_NR_027271	-0.084916651	1.825170884	0.028577336	0.86575863	0.999752564	CIRBP-AS1	NR_027271
SNORD12B_NR_003695	-0.070604591	3.777755343	0.028569555	0.865776735	0.999752564	SNORD12B	NR_003695
NDUFV1_NM_007103	0.049266042	5.631218068	0.028569197	0.865777567	0.999752564	NDUFV1	NM_007103
C4B_NM_001002029_8	-0.054381814	5.637520869	0.028564085	0.865789463	0.999752564	C4B	001002029_8
C4A_NM_007293_5	-0.054381814	5.637520869	0.028563676	0.865790415	0.999752564	C4A	007293_5
LOC100293534_NM_001242823_8	-0.054381819	5.637520864	0.028553961	0.865813024	0.999752564	LOC100293534	001242823_8
EFCAB2_NM_032328	-0.098758103	1.260503072	0.028536169	0.86585444	0.999752564	EFCAB2	NM_032328
RASA1_NM_022650	0.060197736	4.729645446	0.028522448	0.865886387	0.999752564	RASA1	NM_022650
ANG_NM_001097577	0.087886351	1.808645199	0.02850972	0.865916031	0.999752564	ANG	NM_001097577
C5orf24_NM_152409	0.052987315	4.646494296	0.028508023	0.865919984	0.999752564	C5orf24	NM_152409
SIRPG_NM_080816	-0.135022893	0.043451218	0.028495174	0.865949917	0.999752564	SIRPG	NM_080816
IP6K1_NM_001006115	0.052227399	4.70933095	0.028492318	0.865956573	0.999752564	IP6K1	NM_001006115
VPS41_NM_014396	0.05273972	5.219079468	0.028482167	0.865980227	0.999752564	VPS41	NM_014396
MIR549_NR_030393	0.134940859	0.204203444	0.028469374	0.866010044	0.999752564	MIR549	NR_030393
MEX3B_NM_032246	0.098964287	2.480750429	0.028452486	0.866049416	0.999752564	MEX3B	NM_032246
C14orf118_NM_017972	-0.077434722	2.272190994	0.028435676	0.866088617	0.999752564	C14orf118	NM_017972
TMEM14B_NM_001127711	0.052106334	5.47750666	0.02842832	0.866105775	0.999752564	TMEM14B	NM_001127711
FBXO25_NM_012173	0.057208786	3.996843984	0.028409388	0.866149946	0.999752564	FBXO25	NM_012173
ABHD12_NM_015600	-0.059698532	4.91025187	0.028403592	0.866163472	0.999752564	ABHD12	NM_015600
RNF31_NM_017999	0.056015186	4.061121916	0.028395257	0.866182925	0.999752564	RNF31	NM_017999
RAF1_NM_002880	0.047649861	5.960281121	0.028386434	0.86620352	0.999752564	RAF1	NM_002880
DNAJB6_NM_005494	0.0597952	3.992840568	0.028361413	0.866261944	0.999752564	DNAJB6	NM_005494
MOV10_NM_001130079	-0.059364432	3.959385792	0.028324341	0.866348556	0.999752564	MOV10	NM_001130079
ATG16L2_NM_033388	-0.114438583	0.775559083	0.028307879	0.866387036	0.999752564	ATG16L2	NM_033388
PTPN13_NM_080684	0.053329528	5.727232865	0.028277928	0.866457076	0.999752564	PTPN13	NM_080684
UGP2_NM_001001521	-0.061223315	6.604702978	0.028268932	0.866478119	0.999752564	UGP2	NM_001001521
OPA3_NM_025136	0.062357324	3.185111997	0.028260795	0.866497156	0.999752564	OPA3	NM_025136
ZHX1_NR_037874	-0.076263914	2.386547835	0.028257903	0.866503924	0.999752564	ZHX1	NR_037874
FERMT2_NM_001135000	0.053956932	6.249635305	0.028245437	0.866533097	0.999752564	FERMT2	NM_001135000
MEIS1_NM_002398	-0.082493153	2.216627132	0.028237796	0.866550981	0.999752564	MEIS1	NM_002398
NDFIP1_NM_030571	0.049480479	6.104551155	0.028233757	0.866560435	0.999752564	NDFIP1	NM_030571
MAGEH1_NM_014061	0.064540805	3.068593901	0.028229524	0.866570346	0.999752564	MAGEH1	NM_014061
PANK3_NM_024594	0.057068917	3.882316329	0.028225315	0.866580201	0.999752564	PANK3	NM_024594
MEF2BNB-MEF2B_NR_027308	0.070172593	2.678066632	0.028192169	0.866657829	0.999752564	MEF2BNB-MEF2B	NR_027308
LOC100499489_NR_036533	-0.097971962	1.126566751	0.028182899	0.866679548	0.999752564	LOC100499489	NR_036533
RPL30_NM_000989	0.059639417	8.734903489	0.028173029	0.866702677	0.999752564	RPL30	NM_000989
DNAJC21_NM_001012339	0.058169812	4.506091531	0.028162792	0.866726669	0.999752564	DNAJC21	NM_001012339
SUPT3H_NM_003599	0.081283382	2.05227909	0.028150934	0.866754467	0.999752564	SUPT3H	NM_003599
TRIM8_NM_030912	0.051606256	5.542568871	0.028150855	0.866754653	0.999752564	TRIM8	NM_030912
CFLAR_NM_001202515	-0.060836427	3.801915698	0.028145013	0.86676835	0.999752564	CFLAR	NM_001202515
ACSS1_NM_001252677	0.114227544	1.405309271	0.028144143	0.86677039	0.999752564	ACSS1	NM_001252677
OVCA2_NM_080822	0.053997068	4.342801917	0.02814305	0.866772954	0.999752564	OVCA2	NM_080822
GPCPD1_NM_019593	0.069104084	3.094394216	0.028124721	0.866815939	0.999752564	GPCPD1	NM_019593
PCM1_NM_006197	0.055078168	5.286762007	0.028121518	0.866823453	0.999752564	PCM1	NM_006197
USP3_NM_001256702	0.058976796	3.70192824	0.028121515	0.86682346	0.999752564	USP3	NM_001256702
TXNRD3_NM_052883	0.062098766	3.31246459	0.028106272	0.866859222	0.999752564	TXNRD3	NM_052883
FBXL4_NM_012160	0.071440613	2.594411613	0.028093836	0.866888405	0.999752564	FBXL4	NM_012160
TSHZ3_NM_020856	0.067330847	3.011312762	0.028087204	0.866903972	0.999752564	TSHZ3	NM_020856
ZC3H14_NM_001160103	0.053583569	4.810287668	0.028086865	0.866904766	0.999752564	ZC3H14	NM_001160103
GNE_NM_001128227	0.056080991	4.047564195	0.028084103	0.86691125	0.999752564	GNE	NM_001128227
BRD2_NM_001199455	-0.047694393	5.921319595	0.028073993	0.866934983	0.999752564	BRD2	NM_001199455
ZC3H14_NM_024824	0.053570409	4.810582386	0.028072948	0.866937437	0.999752564	ZC3H14	NM_024824
TMEM25_NM_001144037	0.090186473	1.652742383	0.028032962	0.867031352	0.999752564	TMEM25	NM_001144037
ZNF559_NM_001202409	-0.0908504	1.509870267	0.028031333	0.86703518	0.999752564	ZNF559	NM_001202409
FAM122B_NM_001170756	0.074528702	2.681235985	0.028003044	0.867101667	0.999752564	FAM122B	NM_001170756
DLST_NM_001244883	-0.055794402	4.148420016	0.02799844	0.867112489	0.999752564	DLST	NM_001244883
C2orf56_NM_144736	-0.077093336	2.222411369	0.02797648	0.867164129	0.999752564	C2orf56	NM_144736
LRRC34_NM_001172779	0.131953527	-0.162585741	0.027973674	0.86717073	0.999752564	LRRC34	NM_001172779
RAE1_NM_003610	0.054095349	4.236558077	0.027937492	0.867255863	0.999752564	RAE1	NM_003610
TPGS2_NM_015476	-0.049562562	6.371757288	0.02790026	0.867343526	0.999752564	TPGS2	NM_015476
MMP23A_NR_002946	-0.131387815	0.553915761	0.027878027	0.867395902	0.999752564	MMP23A	NR_002946
ANKRD50_NM_001167882	0.063505106	3.577260036	0.027871418	0.867411476	0.999752564	ANKRD50	NM_001167882
USP3_NM_006537	0.058122162	3.784276747	0.027870423	0.86741382	0.999752564	USP3	NM_006537
DHRS7B_NM_015510	0.067149048	2.932432043	0.027859943	0.86743852	0.999752564	DHRS7B	NM_015510
ANAPC10_NM_001256712	0.091030213	1.502847901	0.02785461	0.86745109	0.999752564	ANAPC10	NM_001256712
ANAPC10_NM_001256707	0.08376688	1.949450238	0.027836483	0.867493829	0.999752564	ANAPC10	NM_001256707
MSL1_NM_001012241	-0.053389621	4.597884515	0.027829819	0.867509543	0.999752564	MSL1	NM_001012241
LRRC8A_NM_001127245	-0.054587919	4.546213442	0.027812554	0.867550268	0.999752564	LRRC8A	NM_001127245
LRP8_NM_033300	0.107642769	1.394996607	0.027771534	0.867647075	0.999752564	LRP8	NM_033300
ZGPAT_NM_001195653	0.068212361	2.766891384	0.027760005	0.867674296	0.999752564	ZGPAT	NM_001195653
TWF2_NM_007284	0.048763161	5.889508787	0.027752022	0.86769315	0.999752564	TWF2	NM_007284
CREM_NM_182723	0.089040016	1.627693837	0.027748505	0.867701457	0.999752564	CREM	NM_182723
SHARPIN_NM_030974	0.052757215	4.520260657	0.027732929	0.86773825	0.999752564	SHARPIN	NM_030974
PRPF31_NM_015629	0.050597982	4.939552765	0.027729124	0.86774724	0.999752564	PRPF31	NM_015629
SPIN1_NM_006717	0.048003628	5.504849456	0.027727116	0.867751984	0.999752564	SPIN1	NM_006717
XYLT2_NM_022167	-0.061877221	3.388078743	0.027713195	0.867784883	0.999752564	XYLT2	NM_022167
ABCF2_NM_005692	-0.049790574	5.475818855	0.027671415	0.867883666	0.999752564	ABCF2	NM_005692
ZFP1_NM_153688	0.084280768	1.791173839	0.027646619	0.867942331	0.999752564	ZFP1	NM_153688
ERAP1_NM_016442	0.055791635	4.517464948	0.027629586	0.867982642	0.999752564	ERAP1	NM_016442
ZC3H14_NM_001160104	0.053133665	4.808500138	0.027613656	0.868020357	0.999752564	ZC3H14	NM_001160104
SIRT5_NM_012241	0.077118287	2.113823596	0.027581739	0.868095955	0.999752564	SIRT5	NM_012241
PRX_NM_020956	0.096530697	1.297970033	0.02757228	0.868118367	0.999752564	PRX	NM_020956
MORN2_NM_001145450	0.06150489	3.400224406	0.027566101	0.868133009	0.999752564	MORN2	NM_001145450
C17orf108_NM_001076680	-0.095527757	1.345423942	0.027565108	0.868135363	0.999752564	C17orf108	NM_001076680
RNU5F-1_NR_002753	0.078041567	2.068978472	0.027540901	0.868192747	0.999752564	RNU5F-1	NR_002753
DNAH14_NM_001145154	-0.117461647	0.159304737	0.027532806	0.86821194	0.999752564	DNAH14	NM_001145154
SF1_NR_033650	-0.048657969	6.280345433	0.027512941	0.868259058	0.999752564	SF1	NR_033650
SF1_NR_033649	-0.048660787	6.280156995	0.027506952	0.868273265	0.999752564	SF1	NR_033649
LEPROT_NM_001198681	0.050833551	5.852798774	0.027502087	0.868284809	0.999752564	LEPROT	NM_001198681
PHC3_NM_024947	-0.057117312	3.969113402	0.027498056	0.868294374	0.999752564	PHC3	NM_024947
RAB35_NM_006861	-0.05125874	4.99595674	0.027494221	0.868303475	0.999752564	RAB35	NM_006861
DCAF17_NR_028482	-0.069856647	2.666192129	0.027450112	0.868408193	0.999752564	DCAF17	NR_028482
GLT8D1_NM_152932	-0.04993681	5.090879159	0.027433839	0.86844685	0.999752564	GLT8D1	NM_152932
ZGPAT_NM_181485	0.067740488	2.762856578	0.027432585	0.868449828	0.999752564	ZGPAT	NM_181485
FAM122B_NM_001166600	0.076882331	2.464631437	0.027428047	0.86846061	0.999752564	FAM122B	NM_001166600
KIF2A_NM_001098511	0.05800537	4.055581097	0.027400412	0.868526289	0.999752564	KIF2A	NM_001098511
NOM1_NM_138400	-0.06466207	3.091297967	0.027391506	0.868547464	0.999752564	NOM1	NM_138400
ZNF749_NM_001023561	-0.116259196	0.085903774	0.027390994	0.868548681	0.999752564	ZNF749	NM_001023561
IRF3_NM_001197124	-0.060503111	3.492024994	0.027390803	0.868549134	0.999752564	IRF3	NM_001197124
SHARPIN_NR_038270	0.052615571	4.341428048	0.027373395	0.868590533	0.999752564	SHARPIN	NR_038270
CREM_NM_001881	0.091362161	1.487003859	0.027326245	0.868702728	0.999752564	CREM	NM_001881
C19orf53_NM_014047	0.048759064	5.709969438	0.027314834	0.868729895	0.999752564	C19orf53	NM_014047
ISCA2_NM_194279	0.068259442	2.759568129	0.027288131	0.868793496	0.999752564	ISCA2	NM_194279
DPM1_NM_003859	0.055169724	4.522568944	0.027277166	0.868819621	0.999752564	DPM1	NM_003859
PHF6_NM_001015877	-0.063754393	3.15024237	0.027261432	0.868857117	0.999752564	PHF6	NM_001015877
CCNT1_NR_024266	-0.07084505	2.597473024	0.027257314	0.868866932	0.999752564	CCNT1	NR_024266
ZNF559_NM_001202410	-0.089602343	1.500796353	0.027205646	0.868990153	0.999752564	ZNF559	NM_001202410
PLEKHM3_NM_001080475	0.076957021	2.214401435	0.027199036	0.869005925	0.999752564	PLEKHM3	NM_001080475
SCP2_NM_001007098	-0.054710883	4.821157361	0.027198444	0.869007337	0.999752564	SCP2	NM_001007098
RAB35_NM_001167606	-0.051462309	4.828901733	0.027194913	0.869015764	0.999752564	RAB35	NM_001167606
LINC00152_NR_024206	0.055347042	4.548608549	0.0271922	0.86902224	0.999752564	LINC00152	NR_024206
MECR_NM_016011	0.06039197	3.714470249	0.027179961	0.869051452	0.999752564	MECR	NM_016011
LOC100506046_NR_037605	-0.093074173	1.849823528	0.027165237	0.869086606	0.999752564	LOC100506046	NR_037605
IRF3_NM_001197127	-0.060831679	3.314606534	0.027153089	0.869115616	0.999752564	IRF3	NM_001197127
PIK3R1_NM_001242466	-0.070881265	4.204583622	0.027124489	0.869183942	0.999752564	PIK3R1	NM_001242466
CASP8_NM_001080124	0.075960861	2.264364096	0.027117395	0.869200895	0.999752564	CASP8	NM_001080124
MRPL16_NM_017840	0.057522514	3.749530369	0.027111772	0.869214336	0.999752564	MRPL16	NM_017840
APBB2_NM_001166050	0.058176341	4.021124587	0.027109753	0.869219162	0.999752564	APBB2	NM_001166050
RNF170_NM_001160224	-0.086202095	1.568508543	0.027101255	0.869239478	0.999752564	RNF170	NM_001160224
TPK1_NM_022445	0.11942147	-0.141333496	0.027100443	0.869241418	0.999752564	TPK1	NM_022445
SVIP_NM_148893	0.111707528	0.89661252	0.027097676	0.869248034	0.999752564	SVIP	NM_148893
SMUG1_NM_001243791	0.073687026	2.46196489	0.02707886	0.869293028	0.999752564	SMUG1	NM_001243791
LEPROTL1_NM_015344	-0.057825676	3.710927458	0.02707804	0.869294991	0.999752564	LEPROTL1	NM_015344
ARRDC1_NM_152285	-0.069103314	2.651435112	0.02706768	0.86931977	0.999752564	ARRDC1	NM_152285
LEPROT_NM_017526	0.05011873	5.824630417	0.02703216	0.869404771	0.999752564	LEPROT	NM_017526
FAM18B2_NM_145301	-0.078440562	2.025991635	0.027017875	0.869438973	0.999752564	FAM18B2	NM_145301
PAAF1_NM_025155	-0.066583683	2.877344664	0.027007684	0.869463379	0.999752564	PAAF1	NM_025155
MDFIC_NM_001166345	0.05536249	5.071415099	0.026982597	0.869523475	0.999752564	MDFIC	NM_001166345
MDFIC_NM_199072	0.055362503	5.071415097	0.02697329	0.869545778	0.999752564	MDFIC	NM_199072
SF1_NM_201998	-0.048491052	6.353949147	0.026964568	0.869566681	0.999752564	SF1	NM_201998
SF1_NM_201997	-0.048488398	6.35412819	0.026964327	0.869567261	0.999752564	SF1	NM_201997
METTL2B_NM_018396	-0.05646986	3.870534939	0.026940058	0.869625446	0.999752564	METTL2B	NM_018396
ZNF559_NM_032497	-0.089413089	1.478617116	0.026879858	0.869769893	0.999752564	ZNF559	NM_032497
CCDC89_NM_152723	0.127938103	-0.425835452	0.026858297	0.869821666	0.999752564	CCDC89	NM_152723
MIR199A1_NR_029586	0.111874876	0.216390163	0.02685499	0.869829609	0.999752564	MIR199A1	NR_029586
UBL5_NM_024292	0.050594495	6.194176509	0.026849346	0.869843166	0.999752564	UBL5	NM_024292
ZFAND1_NR_033196	0.073107612	2.482487346	0.026816605	0.869921844	0.999752564	ZFAND1	NR_033196
ATF7_NM_001206682	0.090601576	1.367612783	0.026809581	0.869938728	0.999752564	ATF7	NM_001206682
TYSND1_NM_001040273	0.088627873	1.468913581	0.026806146	0.869946987	0.999752564	TYSND1	NM_001040273
CDIPT_NM_006319	0.047298082	5.853017212	0.026760567	0.870056615	0.999752564	CDIPT	NM_006319
UBE3B_NM_130466	-0.051004935	4.613821159	0.02673835	0.870110088	0.999752564	UBE3B	NM_130466
MDP1_NM_001199822	0.07460344	2.434821932	0.02672982	0.870130624	0.999752564	MDP1	NM_001199822
APBB2_NM_004307	0.057783406	4.022298181	0.026713288	0.870170434	0.999752564	APBB2	NM_004307
FAM185A_NM_001145268	0.10779578	0.418152497	0.026709283	0.870180081	0.999752564	FAM185A	NM_001145268
MAFK_NM_002360	-0.071055372	3.131211012	0.026703403	0.870194245	0.999752564	MAFK	NM_002360
SLC13A3_NM_001193340	-0.122188742	-0.188929836	0.026683772	0.870241544	0.999752564	SLC13A3	NM_001193340
LOC729852_NR_034084	0.075480968	2.222259599	0.026676967	0.870257943	0.999752564	LOC729852	NR_034084
PDE4A_NM_001243121	-0.062827708	3.643417807	0.026670127	0.870274432	0.999752564	PDE4A	NM_001243121
ZNF559_NM_001202412	-0.088445866	1.513967402	0.026626917	0.870378632	0.999752564	ZNF559	NM_001202412
SH3D19_NM_001009555	0.047312674	5.546154724	0.026600117	0.870443302	0.999752564	SH3D19	NM_001009555
PIEZO1_NM_001142864	-0.059842434	6.387973056	0.026585627	0.870478283	0.999752564	PIEZO1	NM_001142864
AFF3_NM_001025108	0.074658133	3.307357547	0.026584076	0.870482029	0.999752564	AFF3	NM_001025108
PM20D2_NM_001010853	0.090210401	1.542071273	0.026571139	0.870513268	0.999752564	PM20D2	NM_001010853
TMC3_NM_001080532	0.124548789	-0.364206026	0.026553976	0.870554725	0.999752564	TMC3	NM_001080532
PDE4A_NM_001111307	-0.062707189	3.643470386	0.026538128	0.870593019	0.999752564	PDE4A	NM_001111307
SRA1_NR_045587	0.055590221	4.536102351	0.026519276	0.870638586	0.999752564	SRA1	NR_045587
SCXA_NM_001008271_1	-0.067852248	2.896100561	0.026510954	0.870658705	0.999752564	SCXA	001008271_1
SCXB_NM_001080514_1	-0.067852253	2.896100562	0.026509924	0.870661197	0.999752564	SCXB	001080514_1
CLCN4_NM_001830	-0.119853129	-0.209336598	0.026491685	0.870705306	0.999752564	CLCN4	NM_001830
ZNF490_NM_020714	0.11366313	0.208873251	0.026491062	0.870706812	0.999752564	ZNF490	NM_020714
MDP1_NM_001199821	0.079993562	2.017620509	0.02647393	0.87074826	0.999752564	MDP1	NM_001199821
BEX2_NM_032621	0.092151603	1.426940949	0.026469723	0.870758439	0.999752564	BEX2	NM_032621
CPSF3L_NM_001256462	-0.049956118	4.969611935	0.026467653	0.870763448	0.999752564	CPSF3L	NM_001256462
DDX24_NM_020414	-0.047547682	5.861318234	0.026459877	0.870782266	0.999752564	DDX24	NM_020414
FAN1_NM_001146095	-0.085116621	1.636034837	0.026445783	0.870816383	0.999752564	FAN1	NM_001146095
IMPA1_NM_005536	-0.060336997	3.349542059	0.026411335	0.87089981	0.999752564	IMPA1	NM_005536
MIPOL1_NM_001195296	0.105240336	0.755629428	0.026381965	0.870970981	0.999752564	MIPOL1	NM_001195296
JMJD5_NM_024773	-0.105817628	0.506295202	0.026366672	0.871008056	0.999752564	JMJD5	NM_024773
SAT2_NM_133491	0.054304686	5.007012567	0.026355821	0.871034368	0.999752564	SAT2	NM_133491
MAP3K7_NM_003188	-0.052457088	4.606738906	0.02634682	0.8710562	0.999752564	MAP3K7	NM_003188
BCAP31_NR_024450	-0.048089861	6.333034721	0.026335916	0.871082652	0.999752564	BCAP31	NR_024450
BCAP31_NM_001256447	-0.048089862	6.333034721	0.026334077	0.871087114	0.999752564	BCAP31	NM_001256447
TUT1_NM_022830	0.072793806	2.377649999	0.026303861	0.871160446	0.999752564	TUT1	NM_022830
TM9SF1_NM_001014842	-0.051808422	4.5317254	0.026261585	0.87126312	0.999752564	TM9SF1	NM_001014842
INPP5E_NM_019892	-0.076642798	2.124902545	0.026254507	0.871280319	0.999752564	INPP5E	NM_019892
MAP3K7_NM_145333	-0.052931714	4.513854835	0.026254212	0.871281036	0.999752564	MAP3K7	NM_145333
STON1-GTF2A1L_NM_172311	0.088645303	1.848635564	0.026251038	0.871288748	0.999752564	STON1-GTF2A1L	NM_172311
CREM_NM_182720	0.088623394	1.503254881	0.026247999	0.871296134	0.999752564	CREM	NM_182720
RNF138_NM_198128	0.075863359	2.234876445	0.02621916	0.871366242	0.999752564	RNF138	NM_198128
ARRDC2_NM_001025604	0.085062872	1.639777364	0.026216393	0.87137297	0.999752564	ARRDC2	NM_001025604
MDP1_NM_138476	0.073975451	2.429946736	0.026194804	0.871425483	0.999752564	MDP1	NM_138476
DUS2L_NM_017803	0.068097233	2.735491018	0.026186287	0.871446205	0.999752564	DUS2L	NM_017803
KIAA0355_NM_014686	-0.060368672	3.5036852	0.026185269	0.871448682	0.999752564	KIAA0355	NM_014686
ZCWPW1_NM_017984	-0.085662428	1.524022187	0.026171114	0.87148313	0.999752564	ZCWPW1	NM_017984
LOC100131094_NM_001242901	0.079003825	2.048204888	0.026170967	0.871483489	0.999752564	LOC100131094	NM_001242901
UNC119_NM_005148	-0.063725752	3.101158633	0.026145422	0.871545679	0.999752564	UNC119	NM_005148
C7orf55_NM_197964	0.084187029	1.665439598	0.026130986	0.871580839	0.999752564	C7orf55	NM_197964
ZNF673_NM_001129900	0.081376053	1.888979085	0.026104132	0.87164627	0.999752564	ZNF673	NM_001129900
TBC1D13_NM_018201	0.053109149	4.179857067	0.026052728	0.871771613	0.999752564	TBC1D13	NM_018201
DYX1C1_NM_001033560	-0.118407277	-0.06877447	0.0260407	0.871800962	0.999752564	DYX1C1	NM_001033560
TRIM6_NM_001198644	0.111980243	0.589002913	0.02603493	0.871815041	0.999752564	TRIM6	NM_001198644
BEX2_NM_001168401	0.091415191	1.423583488	0.026034163	0.871816914	0.999752564	BEX2	NM_001168401
COA5_NM_001008215	-0.065185422	2.882413745	0.026033192	0.871819284	0.999752564	COA5	NM_001008215
SLC24A6_NM_024959	0.070751533	2.96996791	0.026031362	0.871823749	0.999752564	SLC24A6	NM_024959
FAM203A_NM_016458	0.05315326	4.609394263	0.026012456	0.871869902	0.999752564	FAM203A	NM_016458
DEXI_NM_014015	-0.05680817	3.744436755	0.026009196	0.871877862	0.999752564	DEXI	NM_014015
STRBP_NM_001171137	0.082680674	1.7716981	0.025998249	0.871904593	0.999752564	STRBP	NM_001171137
RAE1_NM_001015885	0.052886327	4.205590895	0.025968263	0.87197785	0.999752564	RAE1	NM_001015885
LTBR_NM_002342	0.051554987	6.152641275	0.02596802	0.871978443	0.999752564	LTBR	NM_002342
CERS4_NM_024552	-0.161765351	0.945897748	0.025954643	0.872011137	0.999752564	CERS4	NM_024552
SLC13A3_NM_001011554	-0.119206057	-0.118008757	0.025946453	0.872031159	0.999752564	SLC13A3	NM_001011554
BCAP31_NM_005745	-0.047851973	6.334245379	0.025929569	0.872072443	0.999752564	BCAP31	NM_005745
CDKL1_NM_004196	-0.09651659	1.202547002	0.025921587	0.872091966	0.999752564	CDKL1	NM_004196
BRD2_NM_001199456	-0.045145709	5.739449514	0.025921442	0.87209232	0.999752564	BRD2	NM_001199456
LOC730101_NR_024405	0.085256299	2.070404943	0.02590768	0.872125986	0.999752564	LOC730101	NR_024405
ADPRHL1_NM_199162	-0.118615025	0.00253352	0.025867787	0.872223628	0.999752564	ADPRHL1	NM_199162
HMGCL_NM_000191	-0.052283611	4.386756698	0.025847436	0.872273469	0.999752564	HMGCL	NM_000191
ZNF43_NM_003423	0.113344271	0.248872311	0.025822578	0.872334375	0.999752564	ZNF43	NM_003423
IRF2BP2_NM_182972	-0.050722161	4.60369662	0.02581802	0.872345548	0.999752564	IRF2BP2	NM_182972
PPDPF_NM_024299	0.054020148	6.589121813	0.025800721	0.872387953	0.999752564	PPDPF	NM_024299
FAM133B_NM_152789	-0.080469732	1.944116139	0.025798924	0.872392359	0.999752564	FAM133B	NM_152789
INVS_NM_014425	0.065248464	2.797432645	0.025781804	0.872434343	0.999752564	INVS	NM_014425
JRKL_NM_003772	0.081791387	1.911073709	0.025779585	0.872439786	0.999752564	JRKL	NM_003772
TXNDC17_NM_032731	0.051507026	4.842273718	0.025757099	0.872494953	0.999752564	TXNDC17	NM_032731
GSR_NM_001195102	-0.050294832	4.416708865	0.02573419	0.872551185	0.999752564	GSR	NM_001195102
UBAC1_NM_016172	0.05172285	4.197527117	0.02573116	0.872558623	0.999752564	UBAC1	NM_016172
ZNF419_NM_001098496	0.089153225	1.449296432	0.025727551	0.872567486	0.999752564	ZNF419	NM_001098496
